filename,label,chi_mean,chi_std,chi_frac_p_lt_0_05,chi_bias,RS_mean,RS_std,SP_equal_ratio,SP_dev_from_0_5,suspicious_score,susp_z
img079.png,clean,32.0,0.0,1.0,0.5,1.0,0.0,1.0,0.5,0.0,-1.1009589152496226
img051.png,clean,30.551682692307693,5.801934425862476,0.9839743589743589,0.4836738782051282,0.9783396977987118,0.010441564364120139,0.9834,0.48340000000000005,0.0,-1.1009589152496226
img045.png,clean,32.0,0.0,1.0,0.5,1.0,0.0,1.0,0.5,0.0,-1.1009589152496226
img092.png,clean,30.057692307692307,6.229314882499153,0.9775641025641025,0.47936698717948717,0.9500353605680443,0.012056779279496622,0.9736,0.4736,0.0,-1.1009589152496226
img086.png,clean,32.0,0.0,1.0,0.5,1.0,0.0,1.0,0.5,0.0,-1.1009589152496226
img087.png,clean,28.336939102564102,8.74456697661302,0.9519230769230769,0.4582331730769231,0.9425997827666899,0.018849619900156468,0.9654,0.46540000000000004,0.0,-1.1009589152496226
img093.png,clean,32.0,0.0,1.0,0.5,1.0,0.0,1.0,0.5,0.0,-1.1009589152496226
img044.png,clean,32.0,0.0,1.0,0.5,1.0,0.0,1.0,0.5,0.0,-1.1009589152496226
img050.png,clean,32.0,0.0,1.0,0.5,1.0,0.0,1.0,0.5,0.0,-1.1009589152496226
img078.png,clean,32.0,0.0,1.0,0.5,1.0,0.0,1.0,0.5,0.0,-1.1009589152496226
img046.png,clean,31.856169871794872,1.9138590763408603,0.9967948717948718,0.49829727564102566,0.9996,0.00040000000000001146,0.9994,0.49939999999999996,0.0,-1.1009589152496226
img052.png,clean,30.94591346153846,4.678541581417179,0.9839743589743589,0.488681891025641,0.978629581846012,0.010811578230136008,0.9888,0.4888,0.0,-1.1009589152496226
img085.png,clean,32.0,0.0,1.0,0.5,1.0,0.0,1.0,0.5,0.0,-1.1009589152496226
img091.png,clean,27.154246794871796,9.48767207843623,0.9455128205128205,0.4456129807692308,0.913386721034352,0.036034786765283405,0.9396,0.4396,0.0,-1.1009589152496226
img090.png,clean,28.207932692307693,7.427385061462674,0.9839743589743589,0.46264022435897434,0.8967570665958668,0.034057521864403244,0.9506,0.4506,0.0,-1.1009589152496226
img084.png,clean,26.299679487179485,11.524879715700902,0.8717948717948718,0.42588141025641024,0.93746373461023,0.0265854747466759,0.9362,0.43620000000000003,0.0,-1.1009589152496226
img053.png,clean,32.0,0.0,1.0,0.5,1.0,0.0,1.0,0.5,0.0,-1.1009589152496226
img047.png,clean,31.736378205128204,1.4010193831953526,1.0,0.49779647435897434,0.9924941434404244,0.0021103217336333577,0.9972,0.4972,0.0,-1.1009589152496226
img043.png,clean,32.0,0.0,1.0,0.5,1.0,0.0,1.0,0.5,0.0,-1.1009589152496226
img057.png,clean,32.0,0.0,1.0,0.5,1.0,0.0,1.0,0.5,0.0,-1.1009589152496226
img080.png,clean,28.225560897435898,8.629513502577264,0.9583333333333334,0.4582331730769231,0.9381015878228958,0.033196871769989776,0.9636,0.4636,0.0,-1.1009589152496226
img094.png,clean,31.38341346153846,3.1921753241642916,0.9967948717948718,0.4940905448717949,0.9874752322090701,0.005399467286980218,0.9938,0.4938,0.0,-1.1009589152496226
img095.png,clean,30.377403846153847,6.365778133170715,0.967948717948718,0.4807692307692308,0.9718075766972329,0.007042392713660781,0.9868,0.4868,0.0,-1.1009589152496226
img081.png,clean,32.0,0.0,1.0,0.5,1.0,0.0,1.0,0.5,0.0,-1.1009589152496226
img056.png,clean,32.0,0.0,1.0,0.5,1.0,0.0,1.0,0.5,0.0,-1.1009589152496226
img042.png,clean,32.0,0.0,1.0,0.5,1.0,0.0,1.0,0.5,0.0,-1.1009589152496226
img054.png,clean,28.656650641025642,7.6410907512169315,0.967948717948718,0.464443108974359,0.9452556999438447,0.0204235470406292,0.9672,0.46719999999999995,0.0,-1.1009589152496226
img040.png,clean,32.0,0.0,1.0,0.5,1.0,0.0,1.0,0.5,0.0,-1.1009589152496226
img068.png,clean,30.0625,6.395681949264977,0.9839743589743589,0.47936698717948717,0.968550457908329,0.012989670647475863,0.9796,0.4796,0.0,-1.1009589152496226
img097.png,clean,26.743990384615383,10.037510474652253,0.9326923076923077,0.4404046474358974,0.8782289011583689,0.035801232439211246,0.938,0.43799999999999994,0.0,-1.1009589152496226
img083.png,clean,32.0,0.0,1.0,0.5,1.0,0.0,1.0,0.5,0.0,-1.1009589152496226
img082.png,clean,32.0,0.0,1.0,0.5,1.0,0.0,1.0,0.5,0.0,-1.1009589152496226
img096.png,clean,32.0,0.0,1.0,0.5,1.0,0.0,1.0,0.5,0.0,-1.1009589152496226
img069.png,clean,31.951121794871796,0.523596589954674,1.0,0.499599358974359,0.9989999999999999,0.0009591663046625396,0.9996,0.49960000000000004,0.0,-1.1009589152496226
img041.png,clean,32.0,0.0,1.0,0.5,1.0,0.0,1.0,0.5,0.0,-1.1009589152496226
img055.png,clean,32.0,0.0,1.0,0.5,1.0,0.0,1.0,0.5,0.0,-1.1009589152496226
img032.png,clean,25.108173076923077,11.818693147723414,0.8621794871794872,0.4152644230769231,0.9108521558838674,0.04578680169650747,0.9332,0.43320000000000003,0.0,-1.1009589152496226
img026.png,clean,32.0,0.0,1.0,0.5,1.0,0.0,1.0,0.5,0.0,-1.1009589152496226
img027.png,clean,31.290865384615383,2.8141257217886597,1.0,0.4937900641025641,0.9872691353287155,0.0037541107653880352,0.9928,0.4928,0.0,-1.1009589152496226
img033.png,clean,32.0,0.0,1.0,0.5,1.0,0.0,1.0,0.5,0.0,-1.1009589152496226
img019.png,clean,30.141025641025642,6.5598776498798985,0.9743589743589743,0.47936698717948717,0.9681383153261305,0.009322218228359441,0.9804,0.48040000000000005,0.0,-1.1009589152496226
img025.png,clean,31.31169871794872,3.285844518185647,1.0,0.4935897435897436,0.9825680995924277,0.004378317197024583,0.9936,0.49360000000000004,0.0,-1.1009589152496226
img031.png,clean,32.0,0.0,1.0,0.5,1.0,0.0,1.0,0.5,0.0,-1.1009589152496226
img030.png,clean,32.0,0.0,1.0,0.5,1.0,0.0,1.0,0.5,0.0,-1.1009589152496226
img024.png,clean,28.529246794871796,8.887236282645999,0.9262820512820513,0.457431891025641,0.9286578164934263,0.023560111244823292,0.9554,0.4554,0.0,-1.1009589152496226
